asset_id,period_end,observed_at,price_per_share,market_cap,event_type,source_type,source_reference,collected_at,researcher,precision_status,notes,volume,frequency,implied_market_cap,warning_reason
rally-mosasaur,2021-09-30,2021-09-20T00:00:00Z,5.3,31800.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,31800.0,chart_observation_marked_exact
rally-mosasaur,2021-12-31,2022-01-10T00:00:00Z,4.85,29100.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,29100.0,observed_at_after_period_end; chart_observation_marked_exact
rally-mosasaur,2022-03-31,2022-03-29T00:00:00Z,4.4,26400.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,26400.000000000004,chart_observation_marked_exact
rally-mosasaur,2022-06-30,2022-06-27T00:00:00Z,4.5,27100.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,27000.0,chart_observation_marked_exact
rally-mosasaur,2022-09-30,2022-09-30T00:00:00Z,4.7,28200.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,28200.0,chart_observation_marked_exact
rally-mosasaur,2022-12-31,2022-12-28T00:00:00Z,3.6,21600.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,21600.0,chart_observation_marked_exact
rally-mosasaur,2023-03-31,2023-03-28T00:00:00Z,4.4,26400.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,26400.000000000004,chart_observation_marked_exact
rally-mosasaur,2023-06-30,2023-06-26T00:00:00Z,3.0,18000.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,18000.0,chart_observation_marked_exact
rally-mosasaur,2023-09-30,2023-09-29T00:00:00Z,3.5,21000.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,21000.0,chart_observation_marked_exact
rally-mosasaur,2023-12-31,2023-12-29T00:00:00Z,2.9,17400.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,17400.0,chart_observation_marked_exact
rally-mosasaur,2024-03-31,2024-03-26T00:00:00Z,3.95,23700.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,23700.0,chart_observation_marked_exact
rally-mosasaur,2024-06-30,2024-06-24T00:00:00Z,4.75,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-mosasaur,2024-09-30,2024-09-27T00:00:00Z,5.25,31500.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,31500.0,chart_observation_marked_exact
rally-mosasaur,2024-12-31,2024-12-26T00:00:00Z,8.2,49200.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,49199.99999999999,chart_observation_marked_exact
rally-mosasaur,2025-03-31,2025-03-31T00:00:00Z,5.5,33000.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,33000.0,chart_observation_marked_exact
rally-mosasaur,2025-06-30,2025-06-30T00:00:00Z,4.0,24000.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,24000.0,chart_observation_marked_exact
rally-mosasaur,2025-09-30,2025-09-26T00:00:00Z,4.65,27900.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,27900.000000000004,chart_observation_marked_exact
rally-mosasaur,2025-12-31,2025-12-31T00:00:00Z,5.7,34200.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,34200.0,chart_observation_marked_exact
rally-mosasaur,2026-03-31,2026-03-31T00:00:00Z,4.75,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-mosasaur,2026-06-30,2026-06-29T00:00:00Z,5.7,34200.0,chart_observation,rally_app_chart,Rally App,2026-07-11T00:00:00Z,Marshall,exact,,,quarterly,34200.0,chart_observation_marked_exact
rally-pappy1,2022-09-30,2022-08-01T00:00:00Z,7.0,14000.0,offering_price,rally_app,Rally App,2026-07-14T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2022-08.,,quarterly,14000.0,observed_at_exceeds_quarter_lookback:60d; offering_price_excluded_from_secondary_returns
rally-pappy1,2022-12-31,2022-12-28T00:00:00Z,17.75,35500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,35500.0,chart_observation_marked_exact
rally-pappy1,2023-03-31,2023-03-30T00:00:00Z,29.95,59900.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,59900.0,chart_observation_marked_exact
rally-pappy1,2023-06-30,2023-06-29T00:00:00Z,24.95,49900.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,Intra-quarter trade reached $50.00 on 2023-06-02.,,quarterly,49900.0,chart_observation_marked_exact
rally-pappy1,2023-09-30,2023-09-28T00:00:00Z,27.0,54000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,54000.0,chart_observation_marked_exact
rally-pappy1,2023-12-31,2023-12-28T00:00:00Z,29.4,58800.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,Intra-quarter high of $46.95 observed on 2023-11-06.,,quarterly,58800.0,chart_observation_marked_exact
rally-pappy1,2024-03-31,2024-03-28T00:00:00Z,41.25,82500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,82500.0,chart_observation_marked_exact
rally-pappy1,2024-06-30,2024-06-27T00:00:00Z,27.0,54000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,54000.0,chart_observation_marked_exact
rally-pappy1,2024-09-30,2024-09-23T00:00:00Z,28.0,56000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,56000.0,chart_observation_marked_exact
rally-pappy1,2024-12-31,2024-12-27T00:00:00Z,37.25,74500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,74500.0,chart_observation_marked_exact
rally-pappy1,2025-03-31,2025-03-28T00:00:00Z,36.25,72500.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,72500.0,chart_observation_marked_exact
rally-pappy1,2025-06-30,2025-06-27T00:00:00Z,37.3,74600.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,74600.0,chart_observation_marked_exact
rally-pappy1,2025-09-30,2025-09-30T00:00:00Z,39.0,78000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,78000.0,chart_observation_marked_exact
rally-pappy1,2025-12-31,2025-12-31T00:00:00Z,36.9,73800.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,73800.0,chart_observation_marked_exact
rally-pappy1,2026-03-31,2026-03-27T00:00:00Z,35.0,70000.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,70000.0,chart_observation_marked_exact
rally-pappy1,2026-06-30,2026-06-26T00:00:00Z,32.55,65100.0,chart_observation,rally_app_chart,Rally App,2026-07-14T00:00:00Z,Marshall,exact,,,quarterly,65099.99999999999,chart_observation_marked_exact
rally-picnic,2020-12-31,2020-12-01T00:00:00Z,27.0,54000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2020-12.,,quarterly,54000.0,observed_at_exceeds_quarter_lookback:30d; offering_price_excluded_from_secondary_returns
rally-picnic,2021-03-31,2021-04-29T00:00:00Z,15.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,30000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-picnic,2021-06-30,2021-07-14T00:00:00Z,24.5,49000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,49000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-picnic,2021-09-30,2021-09-15T00:00:00Z,26.1,52200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,52200.0,observed_at_exceeds_quarter_lookback:15d; chart_observation_marked_exact
rally-picnic,2022-03-31,2022-04-11T00:00:00Z,25.6,51200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,51200.0,observed_at_after_period_end; chart_observation_marked_exact
rally-picnic,2022-06-30,2022-06-27T00:00:00Z,16.0,32000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,32000.0,chart_observation_marked_exact
rally-picnic,2022-09-30,2022-09-27T00:00:00Z,14.95,29900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29900.0,chart_observation_marked_exact
rally-picnic,2022-12-31,2022-12-29T00:00:00Z,13.9,27800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,27800.0,chart_observation_marked_exact
rally-picnic,2023-03-31,2023-03-27T00:00:00Z,14.95,29900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29900.0,chart_observation_marked_exact
rally-picnic,2023-06-30,2023-06-27T00:00:00Z,23.0,46000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,46000.0,chart_observation_marked_exact
rally-picnic,2023-09-30,2023-09-28T00:00:00Z,17.0,34000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,34000.0,chart_observation_marked_exact
rally-picnic,2023-12-31,2023-12-29T00:00:00Z,17.0,34000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,34000.0,chart_observation_marked_exact
rally-picnic,2024-03-31,2024-03-25T00:00:00Z,16.85,33700.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,33700.0,chart_observation_marked_exact
rally-picnic,2024-06-30,2024-06-26T00:00:00Z,15.35,30700.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,30700.0,chart_observation_marked_exact
rally-picnic,2024-09-30,2024-09-27T00:00:00Z,15.5,31000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,31000.0,chart_observation_marked_exact
rally-picnic,2024-12-31,2024-12-30T00:00:00Z,12.3,24600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24600.0,chart_observation_marked_exact
rally-picnic,2025-03-31,2025-03-26T00:00:00Z,12.9,25800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25800.0,chart_observation_marked_exact
rally-picnic,2025-06-30,2025-06-27T00:00:00Z,11.05,22100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22100.0,chart_observation_marked_exact
rally-picnic,2025-09-30,2025-09-29T00:00:00Z,17.0,34000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,34000.0,chart_observation_marked_exact
rally-picnic,2025-12-31,2025-12-30T00:00:00Z,17.9,35800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,35800.0,chart_observation_marked_exact
rally-picnic,2026-03-31,2026-03-27T00:00:00Z,21.0,42000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,42000.0,chart_observation_marked_exact
rally-picnic,2026-06-30,2026-06-29T00:00:00Z,13.3,26600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26600.0,chart_observation_marked_exact
rally-riviera,2021-06-30,2021-04-01T00:00:00Z,5.0,30000.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2021-04.,,quarterly,30000.0,observed_at_exceeds_quarter_lookback:90d; offering_price_excluded_from_secondary_returns
rally-riviera,2021-09-30,2021-09-30T00:00:00Z,5.05,30300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,30300.0,chart_observation_marked_exact
rally-riviera,2021-12-31,2022-01-03T00:00:00Z,5.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,30000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-riviera,2022-03-31,2022-03-28T00:00:00Z,4.5,27000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,27000.0,chart_observation_marked_exact
rally-riviera,2022-06-30,2022-06-30T00:00:00Z,3.5,21000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21000.0,chart_observation_marked_exact
rally-riviera,2022-09-30,2022-09-30T00:00:00Z,4.15,24900.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24900.000000000004,chart_observation_marked_exact
rally-riviera,2022-12-31,2022-12-27T00:00:00Z,4.25,25500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25500.0,chart_observation_marked_exact
rally-riviera,2023-03-31,2023-03-31T00:00:00Z,4.5,27000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,27000.0,chart_observation_marked_exact
rally-riviera,2023-06-30,2023-06-26T00:00:00Z,5.0,30000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,30000.0,chart_observation_marked_exact
rally-riviera,2023-09-30,2023-09-27T00:00:00Z,4.0,24000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24000.0,chart_observation_marked_exact
rally-riviera,2023-12-31,2023-12-29T00:00:00Z,4.95,29700.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29700.0,chart_observation_marked_exact
rally-riviera,2024-03-31,2024-03-26T00:00:00Z,4.9,29400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,29400.000000000004,chart_observation_marked_exact
rally-riviera,2024-06-30,2024-06-27T00:00:00Z,3.25,19500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,19500.0,chart_observation_marked_exact
rally-riviera,2024-09-30,2024-09-27T00:00:00Z,3.7,22200.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22200.0,chart_observation_marked_exact
rally-riviera,2024-12-31,2024-12-31T00:00:00Z,4.1,24600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24600.0,chart_observation_marked_exact
rally-riviera,2025-03-31,2025-03-28T00:00:00Z,4.5,27000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,27000.0,chart_observation_marked_exact
rally-riviera,2025-06-30,2025-06-30T00:00:00Z,4.3,25800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25800.0,chart_observation_marked_exact
rally-riviera,2025-09-30,2025-09-25T00:00:00Z,4.0,24000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24000.0,chart_observation_marked_exact
rally-riviera,2025-12-31,2025-12-26T00:00:00Z,3.85,23100.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,23100.0,chart_observation_marked_exact
rally-riviera,2026-03-31,2026-03-30T00:00:00Z,4.0,24000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,24000.0,chart_observation_marked_exact
rally-riviera,2026-06-30,2026-06-26T00:00:00Z,3.3,19800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,19800.0,chart_observation_marked_exact
rally-rlexpepsi,2019-12-31,2019-11-01T00:00:00Z,8.9,17800.0,offering_price,rally_app,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Initial offering. Submitted observed_at was 2019-11.,,quarterly,17800.0,observed_at_exceeds_quarter_lookback:60d; offering_price_excluded_from_secondary_returns
rally-rlexpepsi,2020-03-31,2020-03-17T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20000.0,chart_observation_marked_exact
rally-rlexpepsi,2020-06-30,2020-06-30T00:00:00Z,13.5,27000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,27000.0,chart_observation_marked_exact
rally-rlexpepsi,2020-09-30,2020-10-20T00:00:00Z,13.5,27000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,27000.0,observed_at_after_period_end; chart_observation_marked_exact
rally-rlexpepsi,2020-12-31,2021-01-21T00:00:00Z,14.25,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,28500.0,observed_at_after_period_end; chart_observation_marked_exact
rally-rlexpepsi,2021-03-31,2021-03-23T00:00:00Z,10.25,20500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,20500.0,chart_observation_marked_exact
rally-rlexpepsi,2021-06-30,2021-06-07T00:00:00Z,11.0,22000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22000.0,observed_at_exceeds_quarter_lookback:23d; chart_observation_marked_exact
rally-rlexpepsi,2021-09-30,2021-08-25T00:00:00Z,14.25,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28500.0,observed_at_exceeds_quarter_lookback:36d; chart_observation_marked_exact
rally-rlexpepsi,2021-12-31,2022-01-24T00:00:00Z,14.25,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Nearest available observation occurred after quarter-end,,quarterly,28500.0,observed_at_after_period_end; chart_observation_marked_exact
rally-rlexpepsi,2022-03-31,2022-03-28T00:00:00Z,14.25,28500.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,28500.0,chart_observation_marked_exact
rally-rlexpepsi,2022-06-30,2022-06-24T00:00:00Z,13.0,26000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26000.0,chart_observation_marked_exact
rally-rlexpepsi,2022-09-30,2022-09-29T00:00:00Z,16.5,33000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,33000.0,chart_observation_marked_exact
rally-rlexpepsi,2022-12-31,2022-12-27T00:00:00Z,13.8,27600.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,27600.0,chart_observation_marked_exact
rally-rlexpepsi,2023-03-31,2023-03-27T00:00:00Z,11.15,22300.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22300.0,chart_observation_marked_exact
rally-rlexpepsi,2023-06-30,2023-06-30T00:00:00Z,11.0,22000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22000.0,chart_observation_marked_exact
rally-rlexpepsi,2023-09-30,2023-09-28T00:00:00Z,12.7,25400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,25400.0,chart_observation_marked_exact
rally-rlexpepsi,2023-12-31,2023-12-27T00:00:00Z,13.0,26000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26000.0,chart_observation_marked_exact
rally-rlexpepsi,2024-03-31,2024-03-25T00:00:00Z,13.0,26000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,26000.0,chart_observation_marked_exact
rally-rlexpepsi,2024-06-30,2024-06-21T00:00:00Z,11.5,23000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,23000.0,chart_observation_marked_exact
rally-rlexpepsi,2024-09-30,2024-09-27T00:00:00Z,11.2,22400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22400.0,chart_observation_marked_exact
rally-rlexpepsi,2024-12-31,2024-12-24T00:00:00Z,10.9,21800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21800.0,chart_observation_marked_exact
rally-rlexpepsi,2025-03-31,2025-03-24T00:00:00Z,10.9,21800.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21800.0,chart_observation_marked_exact
rally-rlexpepsi,2025-06-30,2025-06-30T00:00:00Z,10.85,21700.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21700.0,chart_observation_marked_exact
rally-rlexpepsi,2025-09-30,2025-09-26T00:00:00Z,10.7,21400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21400.0,chart_observation_marked_exact
rally-rlexpepsi,2025-12-31,2025-12-31T00:00:00Z,10.7,21400.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,21400.0,chart_observation_marked_exact
rally-rlexpepsi,2026-03-31,2026-03-31T00:00:00Z,11.0,22000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,,,quarterly,22000.0,chart_observation_marked_exact
rally-rlexpepsi,2026-06-30,2026-06-29T00:00:00Z,10.0,20000.0,chart_observation,rally_app_chart,Rally App,2026-07-12T00:00:00Z,Marshall,exact,Temporary spike to $12.25 observed on 2026-05-29.,,quarterly,20000.0,chart_observation_marked_exact
rally-shkspr4,2020-09-30,2020-07-01T00:00:00Z,115.0,115000.0,offering_price,rally_app,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,Initial offering; source supplied month only as Jul 2020.,,quarterly,115000.0,observed_at_exceeds_quarter_lookback:91d; offering_price_excluded_from_secondary_returns
rally-shkspr4,2020-12-31,2020-11-10T00:00:00Z,200.0,200000.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,200000.0,observed_at_exceeds_quarter_lookback:51d; chart_observation_marked_exact
rally-shkspr4,2021-03-31,2021-02-09T00:00:00Z,180.25,180250.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,180250.0,observed_at_exceeds_quarter_lookback:50d; chart_observation_marked_exact
rally-shkspr4,2021-06-30,2021-04-13T00:00:00Z,103.0,103000.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,103000.0,observed_at_exceeds_quarter_lookback:78d; chart_observation_marked_exact
rally-shkspr4,2021-09-30,2021-08-06T00:00:00Z,101.0,101000.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,101000.0,observed_at_exceeds_quarter_lookback:55d; chart_observation_marked_exact
rally-shkspr4,2021-12-31,2022-02-07T00:00:00Z,94.95,94950.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,Nearest available observation after quarter-end.,,quarterly,94950.0,observed_at_after_period_end; chart_observation_marked_exact
rally-shkspr4,2022-03-31,2022-03-28T00:00:00Z,56.05,56050.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,56050.0,chart_observation_marked_exact
rally-shkspr4,2022-06-30,2022-06-27T00:00:00Z,47.5,47500.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,47500.0,chart_observation_marked_exact
rally-shkspr4,2022-09-30,2022-09-30T00:00:00Z,69.7,69700.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,69700.0,chart_observation_marked_exact
rally-shkspr4,2022-12-31,2022-12-30T00:00:00Z,69.0,69000.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,69000.0,chart_observation_marked_exact
rally-shkspr4,2023-03-31,2023-03-31T00:00:00Z,67.5,67500.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,67500.0,chart_observation_marked_exact
rally-shkspr4,2023-06-30,2023-06-29T00:00:00Z,58.25,58250.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,58250.0,chart_observation_marked_exact
rally-shkspr4,2023-09-30,2023-09-27T00:00:00Z,60.0,60000.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,60000.0,chart_observation_marked_exact
rally-shkspr4,2023-12-31,2023-12-29T00:00:00Z,60.0,60000.0,chart_observation,rally_app_chart,Manually transcribed Rally SHKSPR4 price history supplied 2026-07-22,2026-07-22T00:00:00Z,user_provided_manual_research,exact,,,quarterly,60000.0,chart_observation_marked_exact
